name_key,display_name,state,latitude,longitude,population
DRY RN,Dry Run,OH,39.10423,-84.33049,7281
DRY RUN,Dry Run,OH,39.10423,-84.33049,7281
DRY TAVERN,Dry Tavern,PA,39.93924,-80.01228,697
DRY VALLEY,Red Bank,TN,35.11229,-85.29413,11769
DRYDDR LWYYZYANA,DeRidder,LA,30.84631,-93.28905,10890
DRYDEN,Dryden,MI,42.94614,-83.12383,941
DRYDEN,Dryden,NY,42.49091,-76.29716,2094
DRYDEN,Dryden,VA,36.77759,-82.94155,1208
DRYN KNTYKT,Darien,CT,41.07871,-73.46929,20732
DRYSDALE,Drysdale,AZ,32.64523,-114.70678,272
DRYTOWN,Mechanicsburg,PA,40.21426,-77.00859,8999
DRYVILLE,Dryville,PA,40.46426,-75.74964,398
DS MWYNZ WASHYNGTN,Des Moines,WA,47.40177,-122.32429,31221
DSHWTZ RYWR WWDZ AWRGN,Deschutes River Woods,OR,43.99151,-121.35836,5077
DSI,Destin,FL,30.39353,-86.49578,13523
DSM,Des Moines,IA,41.60054,-93.60911,214133
DSTRHAN LWYYZYANA,Destrehan,LA,29.94322,-90.35345,11535
DSTYN FLWRYDA,Destin,FL,30.39353,-86.49578,13523
DSWTW MYZWRY,De Soto,MO,38.13950,-90.55513,6495
DSWTW TGZAS,DeSoto,TX,32.58986,-96.85695,52486
DTL,Detroit Lakes,MN,46.81718,-95.84533,9002
DTRWYT,Detroit,MI,42.33143,-83.04575,645705
DTT,Detroit,MI,42.33143,-83.04575,645705
DTX,McKinney,TX,33.19762,-96.61527,162898
DU A ER TE,Duarte,CA,34.13945,-117.97729,21990
DU BANG,DuPont,WA,47.09676,-122.63124,9356
DU BO YI SI,DuBois,PA,41.11923,-78.76003,7597
DU BOIS,DuBois,PA,41.11923,-78.76003,7597
DU EN,Dunn,NC,35.30627,-78.60890,9723
DU LAN GE,Durango,CO,37.27528,-107.88007,18006
DU LI CHENG,Independence,KY,38.94312,-84.54411,26819
DU LI CHENG,Independence,MO,39.09112,-94.41551,117255
DU LI SHI,Independence,OR,44.85123,-123.18677,9227
DU LU SI,Duluth,GA,34.00288,-84.14464,29193
DU LU SI,Duluth,MN,46.78327,-92.10658,86110
DU PONT,DuPont,WA,47.09676,-122.63124,9356
DU PREE,Buda,TX,30.08521,-97.84028,13705
DU QUOIN,Du Quoin,IL,38.01144,-89.23619,5949
DU QUOIN CITY,Du Quoin,IL,38.01144,-89.23619,5949
DU WA ER,Duvall,WA,47.74232,-121.98568,7674
DU'ARTE,Duarte,CA,34.13945,-117.97729,21990
DUA,Durant,OK,33.99399,-96.37082,17286
DUAN TOU GU,Sleepy Hollow,NY,41.08565,-73.85847,10242
DUANE LAKE,Duane Lake,NY,42.75313,-74.10763,323
DUANESBURG,Duanesburg,NY,42.76202,-74.13374,391
DUARTE,Duarte,CA,34.13945,-117.97729,21990
DUARTI,Duarte,CA,34.13945,-117.97729,21990
DUBACH,Dubach,LA,32.69910,-92.65660,979
DUBBERLY,Dubberly,LA,32.53682,-93.24239,263
DUBLIN,Dublin,CA,37.70215,-121.93579,57721
DUBLIN,Dublin,GA,32.54044,-82.90375,16197
DUBLIN,Dublin,IN,39.81227,-85.20885,769
DUBLIN,Dublin,NC,34.65684,-78.72641,333
DUBLIN,Dublin,NH,42.90758,-72.06258,1572
DUBLIN,Dublin,OH,40.09923,-83.11408,45098
DUBLIN,Dublin,PA,40.37177,-75.20156,2169
DUBLIN,Dublin,TX,32.08514,-98.34199,3664
DUBLIN,Dublin,VA,37.10568,-80.68534,2686
DUBLINAS,Dublin,OH,40.09923,-83.11408,45098
DUBOIS,Dubois,ID,44.17630,-112.23082,606
DUBOIS,Dubois,IN,38.44533,-86.80444,488
DUBOIS,DuBois,PA,41.11923,-78.76003,7597
DUBOIS,Dubois,WY,43.53357,-109.63043,987
DUBOISTOWN,Duboistown,PA,41.22258,-77.03691,1208
DUBOJS,DuBois,PA,41.11923,-78.76003,7597
DUBOJZ,DuBois,PA,41.11923,-78.76003,7597
DUBUQUE,Dubuque,IA,42.50056,-90.66457,58799
DUC,Duncan,OK,34.50230,-97.95781,23231
DUCHESNE,Duchesne,UT,40.16329,-110.40293,1872
DUCK,Duck,NC,36.16961,-75.75519,383
DUCK CREEK,Smyrna,DE,39.29983,-75.60465,11319
DUCK CREEK,Elwood,IN,40.27698,-85.84192,8455
DUCK CREEK,Garland,TX,32.91262,-96.63888,236897
DUCK CREEK CROSS ROADS,Smyrna,DE,39.29983,-75.60465,11319
DUCK CREEK TOWN,Smyrna,DE,39.29983,-75.60465,11319
DUCK HILL,Duck Hill,MS,33.63318,-89.71119,1210
DUCK HILL,Brighton Beach,NY,40.57788,-73.95958,31462
DUCK KEY,Duck Key,FL,24.77097,-80.91201,621
DUCKTOWN,Ducktown,TN,35.03591,-84.38270,453
DUCOR,Ducor,CA,35.89162,-119.04732,612
DUDLEY,Dudley,GA,32.54239,-83.07043,570
DUDLEY,Dudley,MA,42.04510,-71.93007,11165
DUDLEY,Dudley,MO,36.78866,-90.09315,232
DUDLEY CENTRE,Dudley,MA,42.04510,-71.93007,11165
DUDLEYVILLE,Dudleyville,AZ,32.91900,-110.72900,959
DUE WEST,Due West,SC,34.33345,-82.38790,1239
DUENWEG,Duenweg,MO,37.08367,-94.41356,1306
DUFFIELD,Duffield,VA,36.71898,-82.79600,86
DUFUR,Dufur,OR,45.45318,-121.13062,623
DUG,Douglas,AZ,31.34455,-109.54534,16592
DUGGER,Dugger,IN,39.07004,-87.26140,898
DUGLAS,Douglas,AZ,31.34455,-109.54534,16592
DUGLAS,Douglas,MA,42.05426,-71.73951,7168
DUGLAS,Douglas,WY,42.75969,-105.38221,6531
DUGLAS KHILLS,Douglass Hills,KY,38.23785,-85.55274,5669
DUGLASS-GILLS,Douglass Hills,KY,38.23785,-85.55274,5669
DUGWAY,Dugway,UT,40.22105,-112.74441,795
DUI KE ER KE,Dunkirk,NY,42.47950,-79.33393,12081
DUJ,DuBois,PA,41.11923,-78.76003,7597
DUKE,Duke,OK,34.66146,-99.57009,341
DUKE CITY,Albuquerque,NM,35.08449,-106.65114,564559
DUKEJN,Duquesne,PA,40.38146,-79.85977,5535
DULAC,Dulac,LA,29.38883,-90.71398,1463
DULCE,Dulce,NM,36.93362,-106.99893,2743
DULJUT,Duluth,MN,46.78327,-92.10658,86110
DULLES TOWN CENTER,Dulles Town Center,VA,39.03761,-77.41582,4601
DULUT,Duluth,GA,34.00288,-84.14464,29193
DULUT,Duluth,MN,46.78327,-92.10658,86110
DULUTAS,Duluth,MN,46.78327,-92.10658,86110
DULUTH,Duluth,GA,34.00288,-84.14464,29193
DULUTH,Duluth,MN,46.78327,-92.10658,86110
DULUTHA,Duluth,GA,34.00288,-84.14464,29193
DULUTHA,Duluth,MN,46.78327,-92.10658,86110
DUMAS,Dumas,AR,33.88705,-91.49179,4323
DUMAS,Dumas,MS,34.64038,-88.84395,466
DUMAS,Dumas,TX,35.86559,-101.97324,15001
DUMBARTON,Dumbarton,VA,37.60376,-77.49137,7879
DUMFRIES,Dumfries,VA,38.56762,-77.32804,5217
DUMFRIJS,Dumfries,VA,38.56762,-77.32804,5217
DUMMER,Dummer,NH,44.61061,-71.20091,329
DUMONT,Dumont,CO,39.76471,-105.60028,0
DUMONT,Dumont,IA,42.75192,-92.97547,627
DUMONT,Dumont,NJ,40.94065,-73.99681,18001
DUN,Dunn,NC,35.30627,-78.60890,9723
DUNBAR,Dunbar,PA,39.97785,-79.61448,1018
DUNBAR,Dunbar,WV,38.36065,-81.73735,7659
DUNBAR-BROADWAY,Dunbar-Broadway,MD,39.29602,-76.59520,749
DUNCAN,Duncan,AZ,32.72146,-109.10534,799
DUNCAN,Duncan,MS,34.04455,-90.74482,408
DUNCAN,Duncan,NE,41.38946,-97.49477,368
DUNCAN,Duncan,OK,34.50230,-97.95781,23231
DUNCAN,Duncan,SC,34.93790,-82.14511,3317
DUNCAN FALLS,Duncan Falls,OH,39.87201,-81.90930,880
DUNCANNON,Duncannon,PA,40.39814,-77.02303,1487
DUNCANSVILLE,Duncansville,PA,40.42341,-78.43390,1204
DUNCANVILLE,Duncanville,TX,32.65180,-96.90834,39826
DUNCOMBE,Duncombe,IA,42.47053,-93.99356,394
DUNDALK,Dundalk,MD,39.25066,-76.52052,63597
DUNDAS,Dundas,MN,44.42941,-93.20188,1481
DUNDAS,McKenzie,TN,36.13256,-88.51866,5296
DUNDEE,Dundee,FL,28.02252,-81.61924,4090
DUNDEE,West Dundee,IL,42.09808,-88.28286,7395
DUNDEE,Dundee,MI,41.95727,-83.65966,3994
DUNDEE,Aberdeen,MS,33.82511,-88.54366,5397
DUNDEE,Dundee,NY,42.52340,-76.97663,1665
DUNDEE,Dundee,OH,40.58673,-81.60818,297
DUNDEE,Dundee,OR,45.27817,-123.01094,3200
DUNDEE LAKE,Elmwood Park,NJ,40.90399,-74.11848,20279
DUNEAN,Dunean,SC,34.82484,-82.41929,3671
DUNEDIN,Dunedin,FL,28.01990,-82.77323,36164
DUNEDINA,Dunedin,FL,28.01990,-82.77323,36164
DUNELLEN,Dunellen,NJ,40.58927,-74.47182,7431
DUNES CITY,Dunes City,OR,43.88318,-124.11512,1339
DUNES ROAD,Dunes Road,FL,26.48452,-80.11838,432
DUNFERMLINE,Dunfermline,IL,40.49115,-90.03178,288
DUNGANNON,Dungannon,VA,36.82843,-82.47237,332
DUNHAM SPRINGS,Denham Springs,LA,30.48740,-90.95753,10125
DUNKAN,Duncan,OK,34.50230,-97.95781,23231
DUNKERTON,Dunkerton,IA,42.56999,-92.16046,842
DUNKIRK,Dunkirk,IN,40.75643,-86.39361,2630
DUNKIRK,Dunkirk,MD,38.72178,-76.66052,2509
DUNKIRK,Dunkirk,NY,42.47950,-79.33393,12081
DUNKIRK,Dunkirk,OH,40.78922,-83.64326,862
DUNKIRK TOWN CENTER,Dunkirk Town Center,MD,38.72039,-76.65857,2520
DUNLAP,Dunlap,IA,41.85443,-95.60056,977
DUNLAP,Dunlap,IL,40.86170,-89.67871,1417
DUNLAP,Dunlap,IN,41.63783,-85.92166,6235
DUNLAP,Dunlap,OH,39.29228,-84.61800,1719
DUNLAP,Dunlap,TN,35.37146,-85.39052,5108
DUNLAP,Hornsby Bend,TX,30.24743,-97.58333,6791
DUNLAPS,Dunlap,IN,41.63783,-85.92166,6235
DUNLEVY,Dunlevy,PA,40.11007,-79.85143,381
DUNLO,Dunlo,PA,40.29452,-78.72113,342
DUNMOR,Dunmor,KY,37.07366,-86.99611,317
DUNMORE,Dunmore,PA,41.41980,-75.63241,13379
DUNN,Dunn,NC,35.30627,-78.60890,9723
DUNN LORING,Dunn Loring,VA,38.89344,-77.22165,8803
DUNNAVANT,Dunnavant,AL,33.49344,-86.54415,981
DUNNELLON,Dunnellon,FL,29.04914,-82.46093,1777
DUNNIGAN,Dunnigan,CA,38.88518,-121.96969,1416
DUNNSTOWN,Dunnstown,PA,41.14590,-77.42137,1360
DUNSEITH,Dunseith,ND,48.81306,-100.06097,797
DUNSMUIR,Dunsmuir,CA,41.20821,-122.27195,1582
DUNSTABLE,Dunstable,MA,42.67509,-71.48284,2878
DUNSTAN,West Scarborough,ME,43.57036,-70.38783,27706
DUNSTAN CORNER,West Scarborough,ME,43.57036,-70.38783,27706
DUNSTAN VILLAGE,West Scarborough,ME,43.57036,-70.38783,27706
DUNSTAN'S CORNER,West Scarborough,ME,43.57036,-70.38783,27706
DUNTON,Arlington Heights,IL,42.08836,-87.98063,75926
DUNWOODY,Dunwoody,GA,33.94621,-84.33465,48733
DUO FU,Dover,DE,39.15817,-75.52437,39403
DUO FU,Dover,NH,43.19786,-70.87367,30880
DUO FU,Dover,OH,40.52062,-81.47401,12899
DUO KE ZHANG KE SHEN,Dock Junction,GA,31.20245,-81.51677,7721
DUO LA,Doral,FL,25.81954,-80.35533,75874
DUO SEN,Dothan,AL,31.22323,-85.39049,68567
DUO SI PA LUO SI,Dos Palos,CA,36.98606,-120.62657,5125
DUO WO GU KE,Dowagiac,MI,41.98421,-86.10862,5851
DUONLUNA GOLFO,Half Moon Bay,CA,37.46355,-122.42859,12657
DUPO,Dupo,IL,38.51616,-90.21039,3921
DUPONT,Dupont,IN,38.89006,-85.51413,338
DUPONT,Dupont,OH,41.05644,-84.30439,308
DUPONT,Dupont,PA,41.32508,-75.74547,2714
DUPONT,DuPont,WA,47.09676,-122.63124,9356
DUPONT CIRCLE,Dupont Circle,DC,38.90844,-77.04414,23226
DUPPA STATION,New River,AZ,33.91587,-112.13599,14952
DUPREE,Dupree,SD,45.04748,-101.60099,527
DUQUESNE,Duquesne,MO,37.07673,-94.45939,1736
DUQUESNE,Duquesne,PA,40.38146,-79.85977,5535
DUQUOIN,Du Quoin,IL,38.01144,-89.23619,5949
DURAM,Durham,NC,35.99403,-78.89862,257636
DURAND,Durand,IL,42.43640,-89.33206,1409
DURAND,Durand,MI,42.91198,-83.98468,3338
DURAND,Durand,WI,44.62635,-91.96573,1847
DURANGO,Durango,CO,37.27528,-107.88007,18006
DURANT,Durant,IA,41.59975,-90.91070,1816
DURANT,Durant,MS,33.07513,-89.85453,2486
DURANT,Durant,OK,33.99399,-96.37082,17286
DURARTE,Duarte,CA,34.13945,-117.97729,21990
DURBIN,Durbin,WV,38.54567,-79.82506,288
DURHAM,Durham,CA,39.64627,-121.79998,5518
DURHAM,Durham,CT,41.48176,-72.68121,2933
DURHAM,Durham,NC,35.99403,-78.89862,257636
DURHAM,Durham,NH,43.13397,-70.92645,10345
DURHAM,Durham,NY,42.39953,-74.17236,2670
DURHAM,Durham,OR,45.40206,-122.75287,1938
DURHAM STATION,Durham,CA,39.64627,-121.79998,5518
DURHAMSVILLE,Durham,NC,35.99403,-78.89862,257636
DURHAMVILLE,Durhamville,NY,43.12062,-75.67102,584
DURYEA,Duryea,PA,41.34397,-75.73853,4933
DUSHORE,Dushore,PA,41.52424,-76.40077,592
DUSON,Duson,LA,30.23576,-92.18540,1775
DUSTIN,Dustin,OK,35.27065,-96.03083,379
DUSTIN ACRES,Dustin Acres,CA,35.21941,-119.39067,652
DUTCH BOTTON,Connellsville,PA,40.01785,-79.58948,7515
DUTCH HARBOR,Dutch Harbor,AK,53.88980,-166.54220,4376
DUTCH KILLS,Long Island City,NY,40.74482,-73.94875,25595
DUTCH SETTLEMENT,Fox Point,WI,43.15751,-87.90175,6755
DUTCHTOWN,Easton,PA,40.68843,-75.22073,26915
DUTTON,Dutton,AL,34.61092,-85.91692,310
DUTTON,Dutton,MT,47.84274,-111.71166,316
DUVAL,Duvall,WA,47.74232,-121.98568,7674
DUVALL,Duvall,WA,47.74232,-121.98568,7674
DUXBURY,Duxbury,MA,42.04177,-70.67226,15059
DVARTI,Duarte,CA,34.13945,-117.97729,21990
DVL,Devils Lake,ND,48.11278,-98.86512,7351
DVN,Davenport,IA,41.52364,-90.57764,102582
DWAGHYAK,Dowagiac,MI,41.98421,-86.10862,5851
DWAJYAK,Dowagiac,MI,41.98421,-86.10862,5851
DWALE,Dwale,KY,37.62315,-82.72377,329
DWARTH KALYFRNYA,Duarte,CA,34.13945,-117.97729,21990
DWARTY,Duarte,CA,34.13945,-117.97729,21990
DWBARY FLWRYDA,DeBary,FL,28.88305,-81.30868,19998
DWBLYN,Dublin,CA,37.70215,-121.93579,57721
DWBLYN AWHAYW,Dublin,OH,40.09923,-83.11408,45098
DWBLYN KALYFRNYA,Dublin,CA,37.70215,-121.93579,57721
DWBR,Dover,DE,39.15817,-75.52437,39403
DWBR,Dover,OH,40.52062,-81.47401,12899
DWBWNT,DuPont,WA,47.09676,-122.63124,9356
DWBWYS,DuBois,PA,41.11923,-78.76003,7597
DWBWYS PNSYLWANYA,DuBois,PA,41.11923,-78.76003,7597
DWDJ SYTY,Dodge City,KS,37.75280,-100.01708,27912
DWDLY,Dudley,MA,42.04510,-71.93007,11165
DWFR,Dover,DE,39.15817,-75.52437,39403
DWFR,Dover,NH,43.19786,-70.87367,30880
DWFR,Dover,OH,40.52062,-81.47401,12899
DWFWNYAK ASPRYNGZ FLWRYDA,DeFuniak Springs,FL,30.72102,-86.11522,5795
DWFYNG,Doffing,TX,26.27452,-98.38585,5091
DWFYNGH,Doffing,TX,26.27452,-98.38585,5091
DWFYNQ TKZAS,Doffing,TX,26.27452,-98.38585,5091
DWGHLAS,Douglas,AZ,31.34455,-109.54534,16592
DWGHLAS,Douglas,GA,31.50881,-82.84987,11718
DWGHLAS,Douglas,MA,42.05426,-71.73951,7168
DWGHLAS,Douglas,WY,42.75969,-105.38221,6531
DWGHLAS HYLZ,Douglass Hills,KY,38.23785,-85.55274,5669
DWGHLASFYL,Douglasville,GA,33.75150,-84.74771,32897
DWGHW SHYKAQW AYNDYANA,East Chicago,IN,41.63920,-87.45476,28699
DWIGHT,Dwight,IL,41.09448,-88.42506,4063
DWIGHT,Dwight,KS,38.84445,-96.59334,261
DWJLAS HYLZ,Douglass Hills,KY,38.23785,-85.55274,5669
DWKSBWRY,Duxbury,MA,42.04177,-70.67226,15059
DWKSN PNSYLWANYA,Duquesne,PA,40.38146,-79.85977,5535
DWKYWSN,Duquesne,PA,40.38146,-79.85977,5535
DWL LYK DAKWTAY SHMALY,Devils Lake,ND,48.11278,-98.86512,7351
DWLND FLWRYDA,DeLand,FL,29.02832,-81.30312,30195
DWLWT,Duluth,MN,46.78327,-92.10658,86110
DWLWTH,Duluth,GA,34.00288,-84.14464,29193
DWLWTH,Duluth,MN,46.78327,-92.10658,86110
DWLWTH JWRJYA,Duluth,GA,34.00288,-84.14464,29193
DWMAS,Dumas,TX,35.86559,-101.97324,15001
DWMAS TGZAS,Dumas,TX,35.86559,-101.97324,15001
DWMSFRYS,Dumfries,VA,38.56762,-77.32804,5217
DWN,Dunn,NC,35.30627,-78.60890,9723
DWN KARWLYNAY SHMALY,Dunn,NC,35.30627,-78.60890,9723
DWNA,Donna,TX,26.17035,-98.05195,16523
DWNALDSWNFYL,Donaldsonville,LA,30.10114,-90.99412,7792
DWNALDSWNWYL LWYYZYANA,Donaldsonville,LA,30.10114,-90.99412,7792
DWNBAR BATY WYRJYNYA,Dunbar,WV,38.36065,-81.73735,7659
DWNBR,Dunbar,WV,38.36065,-81.73735,7659
DWNDYN FLWRYDA,Dunedin,FL,28.01990,-82.77323,36164
DWNKYRK,Dunkirk,NY,42.47950,-79.33393,12081
DWNLAB,Dunlap,IN,41.63783,-85.92166,6235
DWNNA,Donna,TX,26.17035,-98.05195,16523
DWNPWRT AYWWA,Davenport,IA,41.52364,-90.57764,102582
DWNY KALYFRNYA,Downey,CA,33.94001,-118.13257,114219
DWNY KALYFWRNYA,Downey,CA,33.94001,-118.13257,114219
DWPANT WASHYNGTN,DuPont,WA,47.09676,-122.63124,9356
DWPANT WASHYNQTWN,DuPont,WA,47.09676,-122.63124,9356
DWRAFYL,Doraville,GA,33.89816,-84.28326,10896
DWRAL,Doral,FL,25.81954,-80.35533,75874
DWRAL FLWRYDA,Doral,FL,25.81954,-80.35533,75874
DWRAM NYWHMPSHAYR,Durham,NH,43.13397,-70.92645,10345
DWRANGHW,Durango,CO,37.27528,-107.88007,18006
DWRANGW KLRADW,Durango,CO,37.27528,-107.88007,18006
DWRCHSTR BWSTWN,Dorchester,MA,42.29732,-71.07450,97826
DWRHAM,Durham,CA,39.64627,-121.79998,5518
DWRHAM,Durham,NC,35.99403,-78.89862,257636
DWRHAM,Durham,NH,43.13397,-70.92645,10345
DWRHAM KALYFWRNYA,Durham,CA,39.64627,-121.79998,5518
DWS BALWS,Dos Palos,CA,36.98606,-120.62657,5125
DWS PALWS KALYFRNYA,Dos Palos,CA,36.98606,-120.62657,5125
DWS PALWS KALYFWRNYA,Dos Palos,CA,36.98606,-120.62657,5125
DWS PALWS KYLYFWRNYA,Dos Palos,CA,36.98606,-120.62657,5125
DWSTSHTYS RYFR WWDZ,Deschutes River Woods,OR,43.99151,-121.35836,5077
DWTHAN,Dothan,AL,31.22323,-85.39049,68567
DWTHN ALABAMA,Dothan,AL,31.22323,-85.39049,68567
DWWAL WASHYNGTN,Duvall,WA,47.74232,-121.98568,7674
DWWR AWHAYW,Dover,OH,40.52062,-81.47401,12899
DWWR DLAWR,Dover,DE,39.15817,-75.52437,39403
DWWR NYWHMPSHAYR,Dover,NH,43.19786,-70.87367,30880
DXE,Madison,MS,32.46181,-90.11536,25799
DXN NA,Donna,TX,26.17035,-98.05195,16523
DXR,Danbury,CT,41.39482,-73.45401,84657
DY BYR,De Pere,WI,44.44888,-88.06038,24724
DY KWYN,De Queen,AR,34.03789,-94.34132,6707
DY KWYYN,De Queen,AR,34.03789,-94.34132,6707
DY MWYN,Des Moines,IA,41.60054,-93.60911,214133
DY MWYN AYYWWA,Des Moines,IA,41.60054,-93.60911,214133
DY PR WYSKANSYN,De Pere,WI,44.44888,-88.06038,24724
DY SWTW,De Soto,KS,38.97917,-94.96858,6074
DY SWTW,De Soto,MO,38.13950,-90.55513,6495
DY SWTW,DeSoto,TX,32.58986,-96.85695,52486
DYALASA,Dallas,GA,33.92371,-84.84077,12870
DYAMWND BAR,Diamond Bar,CA,34.02862,-117.81034,56897
DYAMWND BAR KALYFRNYA,Diamond Bar,CA,34.02862,-117.81034,56897
DYANABARI,Danbury,CT,41.39482,-73.45401,84657
DYANABHILA,Danville,CA,37.82159,-121.99996,44400
DYANABHILA,Danville,IL,40.12448,-87.63002,32108
DYANIYA BICA,Dania Beach,FL,26.05231,-80.14393,31446
DYAPHNE,Daphne,AL,30.60353,-87.90360,24896
DYARAPHILDA,Deerfield,IL,42.17114,-87.84451,19019
DYARAPHILDA BICA,Deerfield Beach,FL,26.31841,-80.09977,79768
DYBARY,DeBary,FL,28.88305,-81.30868,19998
DYBWL,Diboll,TX,31.18713,-94.78104,5400
DYBWL TGZAS,Diboll,TX,31.18713,-94.78104,5400
DYBWL TKZAS,Diboll,TX,31.18713,-94.78104,5400
DYBYW,Depew,NY,42.90395,-78.69225,15146
DYCKESVILLE,Dyckesville,WI,44.64333,-87.76121,538
DYD SYTY,Dade City,FL,28.36472,-82.19592,6955
DYD SYTY FLWRYDA,Dade City,FL,28.36472,-82.19592,6955
DYDAM,Dedham,MA,42.24177,-71.16616,24729
DYER,Dyer,AR,35.49231,-94.13771,860
DYER,Dyer,IN,41.49420,-87.52171,16051
DYER,Dyer,NV,37.66750,-118.06639,259
DYER,Dyer,TN,36.06673,-88.99395,2274
DYER BROOK,Dyer Brook,ME,46.08144,-68.18336,207
DYERSBURG,Dyersburg,TN,36.03452,-89.38563,16781
DYERSBURGH,Dyersburg,TN,36.03452,-89.38563,16781
DYERSVILLE,Dyersville,IA,42.48444,-91.12291,4204
DYERSVILLE,Dyersburg,TN,36.03452,-89.38563,16781
DYESS,Dyess,AR,35.58980,-90.21343,384
DYFAYNS,Defiance,OH,41.28449,-84.35578,16776
DYFNY,Daphne,AL,30.60353,-87.90360,24896
DYFWNYAK SBRNGHZ,DeFuniak Springs,FL,30.72102,-86.11522,5795
DYFY,Davie,FL,26.06287,-80.23310,100882
DYFYLZ LYK,Devils Lake,ND,48.11278,-98.86512,7351
DYGTWN MASACHWST,Dighton,MA,41.81399,-71.12032,6283
DYKADWR,Decatur,IL,39.84031,-88.95480,73254
DYKALB,DeKalb,IL,41.92947,-88.75036,43211
DYKATR JARJYA,Decatur,GA,33.77483,-84.29631,21957
DYKATR JWRJYA,Decatur,GA,33.77483,-84.29631,21957
DYKATWR,Decatur,AL,34.60593,-86.98334,55437
DYKATWR,Decatur,GA,33.77483,-84.29631,21957
DYKATWR,Decatur,TX,33.23428,-97.58614,6521
DYKER HEIGHTS,Dyker Heights,NY,40.62149,-74.00958,34399
DYKS HYLS,Dix Hills,NY,40.80482,-73.33623,26892
DYKS HYLZ,Dix Hills,NY,40.80482,-73.33623,26892
DYKS HYLZ NYWYWRK,Dix Hills,NY,40.80482,-73.33623,26892
DYKSWN,Dixon,CA,38.44546,-121.82330,19390
DYKSWN,Dixon,IL,41.83892,-89.47955,15319
DYKSWN AYLYNWY,Dixon,IL,41.83892,-89.47955,15319
DYKSWN KALYFRNYA,Dixon,CA,38.44546,-121.82330,19390
DYKSWN KALYFWRNYA,Dixon,CA,38.44546,-121.82330,19390
DYKWRAH,Decorah,IA,43.30331,-91.78571,7907
DYKYNSN DAKWTAY SHMALY,Dickinson,ND,46.87918,-102.78962,23765
DYKYNSWN,Dickinson,ND,46.87918,-102.78962,23765
DYKYNSWN,Dickinson,TX,29.46079,-95.05132,19895
DYKYNSWN TGZAS,Dickinson,TX,29.46079,-95.05132,19895
DYKYNSWN TKZAS,Dickinson,TX,29.46079,-95.05132,19895
DYKYTR ALABAMA,Decatur,AL,34.60593,-86.98334,55437
DYKYTWR AYLYNWY,Decatur,IL,39.84031,-88.95480,73254
DYL,Doylestown,PA,40.31011,-75.12989,8301
DYL AYR,Del Aire,CA,33.91613,-118.36952,10001
DYL RYW,Del Rio,TX,29.36273,-100.89676,36153
DYL SYTY,Del City,OK,35.44201,-97.44087,22022
DYLA DWS,Mila Doce,TX,26.22618,-97.95889,6222
DYLA DWS TKZAS,Mila Doce,TX,26.22618,-97.95889,6222
DYLAFAN,Delavan,WI,42.63307,-88.64371,8389
DYLAFYLD,Delafield,WI,43.06084,-88.40371,7180
DYLAND,DeLand,FL,29.02832,-81.30312,30195
DYLANW,Delano,CA,35.76884,-119.24705,52733
DYLANW,Delano,MN,45.04191,-93.78913,5875
DYLAWYR,Delaware,OH,40.29867,-83.06797,37995
DYLETOWN,Doylestown,PA,40.31011,-75.12989,8301
DYLWN,Dillon,SC,34.41655,-79.37116,6677
DYLWN KARWLYNAY JNWBY,Dillon,SC,34.41655,-79.37116,6677
DYLWYL ALABAMA,Daleville,AL,31.31017,-85.71299,5141
DYLY SYTY KALYFRNYA,Daly City,CA,37.70577,-122.46192,106562
DYMWBWLYS,Demopolis,AL,32.51764,-87.83640,7148
DYMYNGH,Deming,NM,32.26870,-107.75864,14522
DYNHAM ASPRNGS LWWYSYANA,Denham Springs,LA,30.48740,-90.95753,10125
DYNTWN,Denton,TX,33.21484,-97.13307,131044
DYNWBA,Dinuba,CA,36.54328,-119.38707,23702
DYNWBA KALYFRNYA,Dinuba,CA,36.54328,-119.38707,23702
DYNWBA KALYFWRNYA,Dinuba,CA,36.54328,-119.38707,23702
DYNYSWN,Denison,IA,42.01777,-95.35528,8334
DYQLB,DeKalb,IL,41.92947,-88.75036,43211
DYR BARK,Deer Park,NY,40.76177,-73.32929,27745
DYR BARK,Deer Park,OH,39.20534,-84.39466,5682
DYR BARK,Deer Park,TX,29.70523,-95.12382,33806
DYR PARK AWHAYW,Deer Park,OH,39.20534,-84.39466,5682
DYR PARK TGZAS,Deer Park,TX,29.70523,-95.12382,33806
DYRAYDR,DeRidder,LA,30.84631,-93.28905,10890
DYRBWRN,Dearborn,MI,42.32226,-83.17631,95171
DYRBWRN HAYTS,Dearborn Heights,MI,42.33698,-83.27326,56145
DYRBWRN MYSHYGAN,Dearborn,MI,42.32226,-83.17631,95171
DYRBY,Derby,KS,37.54557,-97.26893,23509
DYRFYLD,Deerfield,IL,42.17114,-87.84451,19019
DYRFYLD BYCH FLWRYDA,Deerfield Beach,FL,26.31841,-80.09977,79768
DYRFYLD BYTSH,Deerfield Beach,FL,26.31841,-80.09977,79768
DYRPARK,Deer Park,NY,40.76177,-73.32929,27745
DYRPARK NYWYWRK,Deer Park,NY,40.76177,-73.32929,27745
DYRPYLD BYZ',Deerfield Beach,FL,26.31841,-80.09977,79768
DYRY,Derry,NH,42.88064,-71.32729,22015
DYS BLYNS,Des Plaines,IL,42.03336,-87.88340,58677
DYS MWYNS,Des Moines,WA,47.40177,-122.32429,31221
